SMILES,Docked_SMILES,Score
CCCC(=O)NC1=NNC2=C1C=CC(=C2)C3=CC=C(C=C3)F,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(F)cc3)ccc12,-8.7
CN([C@@H]1CC[C@]2([C@H]3CC4=C5[C@]2([C@H]1OC5=C(C=C4)O)CCN3CC6CC6)O)C(=O)C=CC7=COC=C7,CN(C(=O)C=Cc1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,-7.7
CN(CC1=CC=CC=C1)C(=O)CN2C=C(C3=CC=CC=C32)S(=O)(=O)CC4=CC=CC=C4,CN(Cc1ccccc1)C(=O)Cn1cc(S(=O)(=O)Cc2ccccc2)c2ccccc21,-8.5
CC1=CC(=C(C(=O)N1CC2=CC(=CC=C2)CN(C)C)Br)OCC3=C(C=C(C=C3)F)F,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cccc(CN(C)C)c1,-7.4
CC1=CC(=C(C(=O)N1CC2=CC=CC(=C2)CNC(=O)CO)Br)OCC3=C(C=C(C=C3)F)F,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1cccc(CNC(=O)CO)c1,-8
CC1=CC(=C(C(=O)N1CC2=CC=C(C=C2)C(=O)N(C)C)Br)OCC3=C(C=C(C=C3)F)F,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(C(=O)N(C)C)cc1,-7.7
CC1=CC(=C(C(=O)N1CC2=CC=C(C=C2)CNC(=O)CO)Br)OCC3=C(C=C(C=C3)F)F,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1Cc1ccc(CNC(=O)CO)cc1,-8.2
CC1=CC(=C(C(=O)N1CC2=CC=C(C=C2)CNC(=O)CO)Cl)OCC3=C(C=C(C=C3)F)F,Cc1cc(OCc2ccc(F)cc2F)c(Cl)c(=O)n1Cc1ccc(CNC(=O)CO)cc1,-7.8
CC1=CC(=NN1)NC2=NN(C(=O)C3=CC=CC=C32)C(C)C,Cc1cc(Nc2nn(C(C)C)c(=O)c3ccccc23)n[nH]1,-7.4
CC1=C(C=C(C=C1)Cl)N2CCN(CC2)CCCNC(=O)C3=CC4=C(C=C3)N5CCCCC5C(=O)N4,Cc1ccc(Cl)cc1N1CCN(CCCNC(=O)c2ccc3c(c2)NC(=O)C2CCCCN32)CC1,-7.4
CCOC1=CC(=CC(=C1F)OCC)CN2CCC(CC2)NC3=NC4=C(O3)C=C(C=C4)C(=O)O,CCOc1cc(CN2CCC(Nc3nc4ccc(C(=O)O)cc4o3)CC2)cc(OCC)c1F,-7.9
C1CNCCC1C2=CC(=O)N3C(=N2)C(=CN3)C(=O)NC4=CC=C(C=C4)F,O=C(Nc1ccc(F)cc1)c1c[nH]n2c(=O)cc(C3CCNCC3)nc12,-8.4
CC1=CC(=NN1)NC2=NN(C(=O)C3=CC=CC=C32)CC4=CN=CC=C4,Cc1cc(Nc2nn(Cc3cccnc3)c(=O)c3ccccc23)n[nH]1,-8.5
COC1=C(C=C(C=C1)Cl)S(=O)(=O)N2CCC3=C2C=C(C=C3)C(=O)NC4=CC=C(C=C4)C(=O)O,COc1ccc(Cl)cc1S(=O)(=O)N1CCc2ccc(C(=O)Nc3ccc(C(=O)O)cc3)cc21,-8.7
C1CC(C1)CN2C3=CC=CC=C3C(C2=O)(C4=CC5=C(C=C4)OCO5)O,O=C1N(CC2CCC2)c2ccccc2C1(O)c1ccc2c(c1)OCO2,-8.4
C1CC1CN2C3=CC=CC=C3C(C2=O)(C4=CC5=C(C=C4)OCO5)O,O=C1N(CC2CC2)c2ccccc2C1(O)c1ccc2c(c1)OCO2,-8.4
CCCCCN1C2=CC=CC=C2C(C1=O)(C3=CC4=C(C=C3)OCO4)O,CCCCCN1C(=O)C(O)(c2ccc3c(c2)OCO3)c2ccccc21,-8
COC1=NC=C(C=C1)C2(C3=CC=CC=C3N(C2=O)CC4=CC=C(C=C4)Cl)O,COc1ccc(C2(O)C(=O)N(Cc3ccc(Cl)cc3)c3ccccc32)cn1,-8.2
C1OC2=C(O1)C=C(C=C2)C3(C4=CC=CC=C4N(C3=O)CC5=CC(=C(C=C5)F)F)O,O=C1N(Cc2ccc(F)c(F)c2)c2ccccc2C1(O)c1ccc2c(c1)OCO2,-9.6
CCCCCN1C2=CC=CC=C2C3(C1=O)CCC4=CC5=C(C=C34)OCO5,CCCCCN1C(=O)C2(CCc3cc4c(cc32)OCO4)c2ccccc21,-8.3
CCCCCCCCC[C@@H]1[C@@H]([C@H]([C@@H](CN1)O)O)O,CCCCCCCCC[C@H]1NC[C@@H](O)[C@H](O)[C@H]1O,-6.3
CCN1C2=C(C(=NC(=C2)CN(C)C)C#CC(C)(C)O)N=C1C3=NON=C3N,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)nc(CN(C)C)cc21,-7.3
C1=CC(=CC=C1/C=C/C2=NN(C=N2)C(CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O)OCC(C(F)F)(F)F,OC(Cn1cncn1)(c1ccc(F)cc1F)n1cnc(/C=C/c2ccc(OCC(F)(F)C(F)F)cc2)n1,-8.5
CC1=CN=C(C(=C1OC)C)CN2C=C(C3=C2N=C(N=C3Cl)N)C#CCCO,COc1c(C)cnc(Cn2cc(C#CCCO)c3c(Cl)nc(N)nc32)c1C,-7.9
CC(C)NC(=O)CN1C(=NC2=C(C1=O)C=C(C=C2)OCCCN3CCCCC3)C4=CC(=CC=C4)Cl,CC(C)NC(=O)Cn1c(-c2cccc(Cl)c2)nc2ccc(OCCCN3CCCCC3)cc2c1=O,-7.6
CCOC1=CC(=CC(=C1F)OCC)CN2CCC(CC2)NC3=NC4=C(O3)C=CC(=C4)C(=O)N,CCOc1cc(CN2CCC(Nc3nc4cc(C(N)=O)ccc4o3)CC2)cc(OCC)c1F,-7.6
CCOC1=CC(=CC(=C1F)OCC)CN2CCC(CC2)NC3=NC4=CC=CC=C4O3,CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OCC)c1F,-7.4
CCOC1=CC(=CC(=C1)CN2CCC(CC2)NC3=NC4=CC=CC=C4O3)OC5CCOCC5,CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)cc(OC2CCOCC2)c1,-8.5
C1C[C@@H](CNC1)NC2=NC=C(C3=C2C=C(S3)C4=CC=CC=C4)C(=O)N,NC(=O)c1cnc(N[C@H]2CCCNC2)c2cc(-c3ccccc3)sc12,-7.9
C1=CC=C(C(=C1)C2=CC(=CC=C2)C3=CSC(=N3)C(=O)N)OC(F)(F)F,NC(=O)c1nc(-c2cccc(-c3ccccc3OC(F)(F)F)c2)cs1,-8.9
COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=CC(=C(C=C3)C(=O)OC)C(F)(F)F,COC(=O)c1ccc(Oc2ccc(/C=C3\SC(=O)NC3=O)cc2OC)cc1C(F)(F)F,-7.9
CCCCCCN1C2=CC=CC=C2C(C1=O)(C3=CC4=C(C=C3)OCO4)O,CCCCCCN1C(=O)C(O)(c2ccc3c(c2)OCO3)c2ccccc21,-8
C1CC1CCN2C3=CC=CC=C3C(C2=O)(C4=CC5=C(C=C4)OCO5)O,O=C1N(CCC2CC2)c2ccccc2C1(O)c1ccc2c(c1)OCO2,-8.2
CCC(=O)N(CCC1=CC=CC=C1)C2CCN(CC2)CCC3=CC=CC=C3,CCC(=O)N(CCc1ccccc1)C1CCN(CCc2ccccc2)CC1,-7.2
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NCC3=CC=CC4=CC=CC=C43,C=CC(=O)Nc1ccc2ncnc(NCc3cccc4ccccc34)c2c1,-9.6
CNC1=NC(=NC2=C1C=CC(=N2)C3=C(C=CC=C3Cl)Cl)N,CNc1nc(N)nc2nc(-c3c(Cl)cccc3Cl)ccc12,-7.8
CNC1=NC(=NC2=C1C=CC(=N2)C3=CC=CC=C3C(F)(F)F)N,CNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,-8.2
COC1=CC2=C(C=C1)N=CC(=O)N2CCN3CCC(CC3)NCC4=NC5=C(C=C4)OCC(=O)N5,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)CC3)c2c1,-8.8
CC(C)C[C@@H](C(=O)[C@]1(CO1)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCC2=CC=CC=C2,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)[C@@]1(C)CO1,-7.6
CC(C)CC(C1=CC=CC(=C1)C2=CC=CC=C2)C(=O)NCC(=O)CNS(=O)(=O)C3=CC=CC=N3,CC(C)CC(C(=O)NCC(=O)CNS(=O)(=O)c1ccccn1)c1cccc(-c2ccccc2)c1,-8.9
CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)C=C,C=CC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,-6.5
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NCCC3=CC=CC=C3,C=CC(=O)Nc1ccc2ncnc(NCCc3ccccc3)c2c1,-7.9
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=CC4=CC=CC=C43,C=CC(=O)Nc1ccc2ncnc(Nc3cccc4ccccc34)c2c1,-9.1
CCC(=O)N(CC1=CC=CC=C1)C2CCN(CC2)CC3=CC=CC=C3,CCC(=O)N(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,-7.5
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC4=CC=CC=C4C=C3,C=CC(=O)Nc1ccc2ncnc(Nc3ccc4ccccc4c3)c2c1,-9.2
CC(C)C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C=C,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)C)cc3)c2c1,-8.4
C=CC(=O)NC1=CC2=C(C=C1)N=CN=C2NC3=CC=C(C=C3)Br,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,-8.1
CC(C)(C)C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)C=C,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(C(C)(C)C)cc3)c2c1,-8.6
C1=CC=C(C=C1)CCCCN2C(=O)C3=CC=CC=C3N2,O=c1c2ccccc2[nH]n1CCCCc1ccccc1,-7.8
C1=CC=C(C=C1)CCCN2C(=O)C3=CC=CC=C3N2,O=c1c2ccccc2[nH]n1CCCc1ccccc1,-8.1
CCC(C)OC(=O)C1=NC=C2C(=C1)C3=CC=CC=C3N2,CCC(C)OC(=O)c1cc2c(cn1)[nH]c1ccccc12,-7.8
CN(C)CCN1C=CC2=C1N=C(N=C2N3CCOCC3)C4=CC(=CC=C4)O,CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3cccc(O)c3)nc21,-7.9
CN(C)CCN1C=CC2=C1N=C(N=C2N3CCOCC3)C4=CC=CC(=C4)CO,CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3cccc(CO)c3)nc21,-8.1
CN(C)CCN1C=CC2=C1N=C(N=C2N3CCOCC3)C4=CC=C(C=C4)NC(=O)NC5=CC=CC=N5,CN(C)CCn1ccc2c(N3CCOCC3)nc(-c3ccc(NC(=O)Nc4ccccn4)cc3)nc21,-7.6
CN1CCN(CC1)C2=CC3=C(C(=C2)F)C4=NC(=NN4C(=N3)CC5=CC6=C(C=C5)OCO6)N,CN1CCN(c2cc(F)c3c(c2)nc(Cc2ccc4c(c2)OCO4)n2nc(N)nc32)CC1,-9.6
COC1=NC=C(C=C1)NC2=NC(=NC(=C2)C3=CC(=CC=C3)O)N4CCOCC4,COc1ccc(Nc2cc(-c3cccc(O)c3)nc(N3CCOCC3)n2)cn1,-8.4
CS(=O)(=O)C1=CC=C(C=C1)/C=C/C2=CC=CS2,CS(=O)(=O)c1ccc(/C=C/c2cccs2)cc1,-6.9
C1=CSC(=C1)/C=C/C2=CC=C(C=C2)S(=O)(=O)N,NS(=O)(=O)c1ccc(/C=C/c2cccs2)cc1,-7.2
C1=CC(=CC=C1C2=NN3C(=NN=C3C(F)(F)F)C=C2)OC(F)(F)F,FC(F)(F)Oc1ccc(-c2ccc3nnc(C(F)(F)F)n3n2)cc1,-8.2
CN1C2=C(CCC3=CN=C(N=C32)NC4=C(C=CC(=C4)N5CCNCC5)OC(F)(F)F)C(=N1)C(=O)N,Cn1nc(C(N)=O)c2c1-c1nc(Nc3cc(N4CCNCC4)ccc3OC(F)(F)F)ncc1CC2,-9.5
CC1=CC=C(C=C1)C2=CSC(=N2)NN=C3CCCCC3,Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,-8.4
COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=C(C=C(C=C3)C(F)(F)F)[N+](=O)[O-],COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc(C(F)(F)F)cc1[N+](=O)[O-],-8.7
COC1=CC2=C(C=C1)N3C=CC=C3C4(N2)CCN(CC4)C(=O)C5=CC=C(C=C5)C#N,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(C#N)cc3)CC1)c1cccn1-2,-7.5
COC1=CC2=C(C=C1)N3C=CC=C3C4(N2)CCN(CC4)C(=O)C5=C6C=CC=NC6=CC=C5,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc4ncccc34)CC1)c1cccn1-2,-8.9
COC1=CC2=C(C=C1)N3C=CC=C3C4(N2)CCN(CC4)C(=O)C5=CC6=C(C=C5)N=CC=C6,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4ncccc4c3)CC1)c1cccn1-2,-8.4
C=CC(=O)NC1=CC2=C(C=C1)C(=NC(=N2)C3=CC=CC=C3)NC4=CC=NN4,C=CC(=O)Nc1ccc2c(Nc3ccn[nH]3)nc(-c3ccccc3)nc2c1,-8.9
CC1=CC(=NN1C2=CC(=C(C=C2)F)C3=CC=CC=C3OC(F)(F)F)C(=O)N,Cc1cc(C(N)=O)nn1-c1ccc(F)c(-c2ccccc2OC(F)(F)F)c1,-8.5
C1=CC=C(C(=C1)C2=CC(=CC=C2)N3C(=CC(=N3)C(=O)N)N)OC(F)(F)F,NC(=O)c1cc(N)n(-c2cccc(-c3ccccc3OC(F)(F)F)c2)n1,-9.3
C1=CC=C(C=C1)C2=C(C(=O)N(N2)C3=CC=CC(=C3)C(F)(F)F)C=O,O=Cc1c(-c2ccccc2)[nH]n(-c2cccc(C(F)(F)F)c2)c1=O,-8.7
C1=CC(=CC=C1C2=CC=C(C=C2)O)C(C3=CC=NC=C3)O,Oc1ccc(-c2ccc(C(O)c3ccncc3)cc2)cc1,-8.9
CC1=CC=C(C=C1)[C@H]2CC3CCC([C@H]2C(=O)OC)N3C/C=C/CF,COC(=O)[C@@H]1C2CCC(C[C@@H]1c1ccc(C)cc1)N2C/C=C/CF,-6.8
C#CC1=CC(=CC=C1)NC(=O)C2=CC(=CC(=C2)C#N)F,C#Cc1cccc(NC(=O)c2cc(F)cc(C#N)c2)c1,-8.3
C1OC2=C(O1)C=C(C=C2)CC3=NC4=C(C=CC(=C4)N)C5=NC(=NN35)N,Nc1ccc2c(c1)nc(Cc1ccc3c(c1)OCO3)n1nc(N)nc21,-9
CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C(=N2)N4CCOC[C@@H]4C)N(N=C3)C,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3C)c3c(cnn3C)n2)cc1,-8
CN1CCC2=C(C1)N(C3=CC=CC=C23)CC4=CC=C(C=C4)C(=O)NO,CN1CCc2c(n(Cc3ccc(C(=O)NO)cc3)c3ccccc23)C1,-8.5
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCCC3,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCCC3)CC2)cc1,-7.4
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)N3CCCCC3,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)N3CCCCC3)CC2)cc1,-7.8
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)OC3CCCC3,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)OC3CCCC3)CC2)cc1,-7.4
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)OCC3=C(C(=CC=C3)F)F,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3cccc(F)c3F)CC2)cc1,-7.8
CC1=NC(=NO1)C2=CN=C3N2C=C(C=C3)C4=CC(=CN=C4)NS(=O)(=O)C5=CC=CC=C5,Cc1nc(-c2cnc3ccc(-c4cncc(NS(=O)(=O)c5ccccc5)c4)cn23)no1,-8.7
CC1=CN2C(=O)C=C(N=C2C(=C1)[C@@H](C)NC3=CC=CC=C3)N4CCOCC4,Cc1cc([C@@H](C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,-9.2
CC[C@H]1COCCN1C2=NC(=NC3=C2N(N=C3C)C)C4=CC=C(C=C4)NC(=O)NCC,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(n2)c(C)nn3C)cc1,-8.4
CC[C@H]1COCCN1C2=NC(=NC3=C2N(C=N3)C)C4=CC=C(C=C4)NC(=O)NCC,CCNC(=O)Nc1ccc(-c2nc(N3CCOC[C@@H]3CC)c3c(ncn3C)n2)cc1,-7.5
CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)CS(=O)(=O)C1=CC2=CC=CC=C2C=C1,CCCCCN(CCCOC)C(=O)[C@@H](CCC(=O)O)CS(=O)(=O)c1ccc2ccccc2c1,-7.5
C1C[C@H](CN(C1)C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)N)C(=O)NC5=CC=CC=C5,Nc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2CCC[C@@H](C(=O)Nc3ccccc3)C2)n1,-9
CCCC(C(=O)NC1CCCN1C2=C(C=C3C4=C2OC5=CC=CC=C5N4C=C(C3=O)C(=O)O)F)N,CCCC(N)C(=O)NC1CCCN1c1c(F)cc2c(=O)c(C(=O)O)cn3c2c1Oc1ccccc1-3,-7.7
CC[C@@H]1CO[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,CC[C@@H]1CO[C@H](C(=O)NC2CCCCC2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1,-9.1
C[C@@H]1CO[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5CCCCC5,CNc1nc(-c2ccc3c(N)n[nH]c3c2)cc(N2C[C@@H](C(=O)NC3CCCCC3)OC[C@H]2C)n1,-8.4
CC[C@@H]1CO[C@@H](CN1C2=NC(=NC(=C2)C3=CC4=C(C=C3)C(=NN4)N)NC)C(=O)NC5=CC=CC=C5,CC[C@@H]1CO[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(NC)n1,-9.2
CC[C@H](C)COC1=CC=C(C=C1)[C@H](CO)NC(=O)[C@H]2C[C@@H]2C3=CC=CS3,CC[C@H](C)COc1ccc([C@H](CO)NC(=O)[C@H]2C[C@@H]2c2cccs2)cc1,-6.5
COC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)OC3=CC(=C(C=C3)[N+](=O)[O-])C(F)(F)F,COc1cc(/C=C2\SC(=O)NC2=O)ccc1Oc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,-8.2
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)C34CC5CC(C3)CC(C5)C4,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)C34CC5CC(CC(C5)C3)C4)CC2)cc1,-8.4
C1=CC(=CC(=C1)NC(=O)C2=CC(=CC(=C2)C#N)F)C#N,N#Cc1cccc(NC(=O)c2cc(F)cc(C#N)c2)c1,-8.5
CCC1=NC(=CC=C1)NC(=O)C2=CC(=CC(=C2)C#N)F,CCc1cccc(NC(=O)c2cc(F)cc(C#N)c2)n1,-8.5
CC1=CC(=CC=C1)NC(=O)C2=CC(=CC(=C2)C#N)F,Cc1cccc(NC(=O)c2cc(F)cc(C#N)c2)c1,-8.4
CC(C)[N+](C)(C)CC(COC1=CC=CC=C1C2=CC=CC=C2)O,CC(C)[N+](C)(C)CC(O)COc1ccccc1-c1ccccc1,-7.2
CC1=CC=C(C=C1)NS(=O)(=O)C2=C(SC(=C2)Cl)Cl,Cc1ccc(NS(=O)(=O)c2cc(Cl)sc2Cl)cc1,-7
C1=CC=C2C(=C1)C(=CS2)C3=C(C=C(N3)C4=NC(=NC=C4)N)C(=O)N,NC(=O)c1cc(-c2ccnc(N)n2)[nH]c1-c1csc2ccccc12,-8.8
CN1C=C(C2=CC=CC=C21)C3=C(C=C(N3)C4=NC(=NC=C4)N)C(=O)N,Cn1cc(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)c2ccccc21,-8.9
CN1C2=CC=CC=C2C=C1C3=C(C=C(N3)C4=NC(=NC=C4)N)C(=O)N,Cn1c(-c2[nH]c(-c3ccnc(N)n3)cc2C(N)=O)cc2ccccc21,-8.5
C1=CC=C(C=C1)C2=C(C=C(N2)C3=NC(=NC=C3)NC4=CC=CC=C4)C(=O)N,NC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)[nH]c1-c1ccccc1,-9.6
C1=CC(=CC=C1C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N)Br,NC(=O)c1cc(-c2ccncc2)[nH]c1-c1ccc(Br)cc1,-8.2
C1=CC(=CC(=C1)Br)C2=C(C=C(N2)C3=CC=NC=C3)C(=O)N,NC(=O)c1cc(-c2ccncc2)[nH]c1-c1cccc(Br)c1,-7.6
CCN1C(=CC(=C1C2=CC=CC=C2)C(=O)N)C3=NC(=NC=C3)N,CCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1ccccc1,-8.5
CCC(=O)N1CCC(CC1)NC(=O)NC2=CC=CC=C2C,CCC(=O)N1CCC(NC(=O)Nc2ccccc2C)CC1,-8.5
C1=CC(=CN=C1)CN2C3=NC=NC(=C3C=N2)NC4=CC=C(C=C4)OC(F)(F)F,FC(F)(F)Oc1ccc(Nc2ncnc3c2cnn3Cc2cccnc2)cc1,-7.9
CC1=NC=C(C=C1)CN2C3=CC(=NC(=C3NC2=O)N)C4=NC=CO4,Cc1ccc(Cn2c(=O)[nH]c3c(N)nc(-c4ncco4)cc32)cn1,-8.5
CN1CCN(CC1)CC2=C(C=CC(=C2)CNC3(CCCC3)C4=CC=CC=C4F)O,CN1CCN(Cc2cc(CNC3(c4ccccc4F)CCCC3)ccc2O)CC1,-8
C1CC1(C#N)NC(=O)[C@@H]2C[C@H](CN2)S(=O)(=O)C3=CC=CC=C3C(F)(F)F,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3C(F)(F)F)CN2)CC1,-7.7
C1CC1(C#N)NC(=O)[C@@H]2C[C@H](CN2C(=O)C3(CC3)C4=CC=C(C=C4)Cl)S(=O)(=O)C5=CC=CC=C5Cl,N#CC1(NC(=O)[C@@H]2C[C@@H](S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2(c3ccc(Cl)cc3)CC2)CC1,-8.5
CC1CC(CN(C1)C(=O)CC(C2=CC3=C(C=C2)OCO3)C4=C(C=C(C=C4OC)OC)O)C,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c2ccc3c(c2)OCO3)c(OC)c1,-7.9
C1CN2CCC1[C@@H]([C@H]2CC3=CN=CC=C3)NC(=O)C4=CC5=CC=CC=C5O4,O=C(N[C@H]1C2CCN(CC2)[C@@H]1Cc1cccnc1)c1cc2ccccc2o1,-9
CC1=CC2=C(C(=C1)Br)OC(=O)C(=C2)C3=CC=CC=C3,Cc1cc(Br)c2oc(=O)c(-c3ccccc3)cc2c1,-8.1
CC1=C(NC(=C1CC(=O)O)C)/C=C\2/C3=C(C=C(C=C3)NC(=O)NC4=CC=CC=C4)NC2=O,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1CC(=O)O,-8.7
CC1=CC=C(C=C1)NC(=O)NC2=CC3=C(C=C2)/C(=C/C4=CC=CN4)/C(=O)N3,Cc1ccc(NC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2ccc[nH]2)cc1,-10.5
CC1=C(NC(=C1C(=O)O)C)/C=C\2/C3=C(C=C(C=C3)NC(=O)NC4=CC=CC=C4)NC2=O,Cc1[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)Nc4ccccc4)ccc32)c(C)c1C(=O)O,-8.2
C1=CC=C(C=C1)COCC2=C3C(=CC(=O)N2CC4=NC=CN=C4)NN(C3=O)C5=CC=CC=C5Cl,O=c1c2c(COCc3ccccc3)n(Cc3cnccn3)c(=O)cc2[nH]n1-c1ccccc1Cl,-8.8
C1CN(CCN1C2=NC=NC3=C2N=CN3CCO)C(C4=CC=CC=C4)C5=CC=CC=C5,OCCn1cnc2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc21,-7.3
C[C@@H]1CCN([C@@H]1C(=O)N)C(=O)NC2=NC3=C(S2)C4=CC(=NC=C4OC3)C(C)(C)C(F)(F)F,C[C@@H]1CCN(C(=O)Nc2nc3c(s2)-c2cc(C(C)(C)C(F)(F)F)ncc2OC3)[C@@H]1C(N)=O,-7.4
CC(C)OP(=O)(C(N(C)C)P(=O)(OC(C)C)OC(C)C)OC(C)C,CC(C)OP(=O)(OC(C)C)C(N(C)C)P(=O)(OC(C)C)OC(C)C,-5.2
C[C@H]1C/C=C\C(=O)CCCCCC2=C(C(=CC(=C2)OC)O)C(=O)O1,COc1cc(O)c2c(c1)CCCCCC(=O)/C=C\C[C@H](C)OC2=O,-7.3
CC(C)C1=C(C(=NN1)C(F)(F)F)C2=NC(=NC=C2)NC3=NC=C(C=C3)N4CCC(CC4)N(C)C,CC(C)c1[nH]nc(C(F)(F)F)c1-c1ccnc(Nc2ccc(N3CCC(N(C)C)CC3)cn2)n1,-7.6
CC1=CC=C(C=C1)S(=O)(=O)C2=C3C=CC(=CC3=NN2)N4CCNCC4,Cc1ccc(S(=O)(=O)c2[nH]nc3cc(N4CCNCC4)ccc23)cc1,-8.5
CC1=CC=C(C=C1)S(=O)(=O)C2=C3C(=NN2)C=CC=C3N4CCNCC4,Cc1ccc(S(=O)(=O)c2[nH]nc3cccc(N4CCNCC4)c23)cc1,-8.3
CN(C)C1=C(C=CC(=C1)C(=O)N2CCC3(CC2)C4=CC=CN4C5=C(N3)C=C(C=C5)OC)OC,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc(OC)c(N(C)C)c3)CC1)c1cccn1-2,-7
COC1=CC=CC(=C1OC)/C=C/C2=CC=C(C=C2)N,COc1cccc(/C=C/c2ccc(N)cc2)c1OC,-7.4
C1C2(CN1CC3=CC(=CC=C3)OC4=CC=C(C=C4)Cl)CN(C2)C(=O)NC5=CN=CC=C5,O=C(Nc1cccnc1)N1CC2(CN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C1,-7.8
