SMILES,Docked_SMILES,Score
C1CCC(CC1)C(=O)N2C(CCC2=O)C(=O)NCCN3CCN(CC3)C4=CC(=CC=C4)Cl,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)C1CCC(=O)N1C(=O)C1CCCCC1,-7.3
CC1=CC(=C(C=C1)N2N=C(C(=N2)C(=O)NC3CC4=C(C=CC=C4OC3)N5CCN(CC5)C)C)C,Cc1ccc(-n2nc(C)c(C(=O)NC3COc4cccc(N5CCN(C)CC5)c4C3)n2)c(C)c1,-8.1
CC1=NN(N=C1C(=O)NC2CC3=C(C=CC=C3OC2)N4CCN(CC4)C)C5=CC=CC=C5,Cc1nn(-c2ccccc2)nc1C(=O)NC1COc2cccc(N3CCN(C)CC3)c2C1,-8.8
CC1(COC2=C(CN3C(COC4=CN5C(=C(C=N5)C(=O)N1)N=C43)C(F)F)C=C(C=C2)F)C,CC1(C)COc2ccc(F)cc2CN2c3nc4c(cnn4cc3OCC2C(F)F)C(=O)N1,-9.7
CC(C(=O)NC(C(=O)N1CCCC1CNC(=O)C2=CC=CC3=CC=CC=C32)C(C)(C)C)NC,CNC(C)C(=O)NC(C(=O)N1CCCC1CNC(=O)c1cccc2ccccc12)C(C)(C)C,-8.2
CCCCC(C)C1CC(=O)NC(C(=O)NC(C(=O)NC(C(=O)O1)C(C)CC)C)CC2=CC=CC=C2,CCCCC(C)C1CC(=O)NC(Cc2ccccc2)C(=O)NC(C)C(=O)NC(C(C)CC)C(=O)O1,-7.2
CC1(N=C(N=C(N1C2=CC(=C(C=C2)OCC3=CC(=CC=C3)C(=O)N(C)C)Cl)N)N)C,CN(C)C(=O)c1cccc(COc2ccc(N3C(N)=NC(N)=NC3(C)C)cc2Cl)c1,-8.7
CC1=C(C(=NN1)C)S(=O)(=O)N2CCC(CC2)(CC3=C(C=C(C=C3)Cl)OC)O,COc1cc(Cl)ccc1CC1(O)CCN(S(=O)(=O)c2c(C)n[nH]c2C)CC1,-7.6
CC[C@H](CC1=C(C=CS1)Cl)NC2=C3C(=NC=C2)N(C=N3)[C@@H]4C[C@@H]([C@H]([C@H]4O)O)C(=O)NCC,CCNC(=O)[C@H]1C[C@@H](n2cnc3c(N[C@H](CC)Cc4sccc4Cl)ccnc32)[C@H](O)[C@@H]1O,-7.5
C[C@@H](C(=O)N[C@@H](C1CCCCC1)C(=O)N2CCC[C@H]2C(=O)N[C@@H]3CCCC4=CC=CC=C34)NC,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C1CCCCC1,-7.5
CN1CCCN(CC1)C2=NC3=CC(=C(C=C3C(=N2)NC4CCN(CC4)C)OC)OCCCN(C)C,COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCCN(C)C,-7.2
C[C@]12C[C@@H]([C@H]3C([C@@H]1C[C@@H]4[C@]2(OC(O4)(C)C)C(=O)CO)C[C@@H](C5=CC(=O)C=C[C@]35C)F)O,CC1(C)O[C@@H]2C[C@H]3C4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,-8.4
CCOC(=O)C1=C2CN(C(=O)C3=C(N2C=N1)C=CC=C3I)C,CCOC(=O)c1ncn2c1CN(C)C(=O)c1c(I)cccc1-2,-7.3
CS(=O)(=O)NC(=O)C1=C(C=C(C(=C1)C2CC2)OCC3CN(C3)S(=O)(=O)C4=CC=CC=C4)F,CS(=O)(=O)NC(=O)c1cc(C2CC2)c(OCC2CN(S(=O)(=O)c3ccccc3)C2)cc1F,-6.9
CC(C(=O)NC1CCCCC2CCC(N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)NC,CNC(C)C(=O)NC1CCCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,-8.1
C1CC2=CC=CC=C2OC1CNCCCCN3C(=O)C4=CC=CC=C4S3(=O)=O,O=C1c2ccccc2S(=O)(=O)N1CCCCNCC1CCc2ccccc2O1,-8.0
C1COCCN1C2=C(N=C(N=C2N)C3=NN(C4=C3C=CC=N4)CC5=CC=CC=C5F)N,Nc1nc(-c2nn(Cc3ccccc3F)c3ncccc23)nc(N)c1N1CCOCC1,-8.0
CC1=C(OC=C1)C(=O)NC2=CC=CC(=C2)C#CC3=CC(=CN=C3)C4=NN(N=N4)CCCO,Cc1ccoc1C(=O)Nc1cccc(C#Cc2cncc(-c3nnn(CCCO)n3)c2)c1,-7.5
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2OS(=O)(=O)N)CCC4=CC(=C(C=C34)SC)OS(=O)(=O)N,CSc1cc2c(cc1OS(N)(=O)=O)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OS(N)(=O)=O)CC[C@@H]12,-7.8
C[C@H](CC1=CC2=C(C=C1)OC(O2)(C(=O)O)C(=O)O)NC[C@@H](C3=CC(=CC=C3)Cl)O,C[C@H](Cc1ccc2c(c1)OC(C(=O)O)(C(=O)O)O2)NC[C@H](O)c1cccc(Cl)c1,-9.9
CC(=NNC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCOCC2)C3=C(C=CC(=C3)Cl)O,CC(=NNC(=O)c1cccc(S(=O)(=O)N2CCOCC2)c1)c1cc(Cl)ccc1O,-8.7
CC(=CC[C@@H]1[C@@](O1)(C)[C@@H]2[C@@H]([C@@H](CC[C@]23CO3)OC(=O)NC(=O)CCl)OC)C,CO[C@H]1[C@@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)NC(=O)CCl)CO2,-8.1
C1=CC(=C(C=C1C2=CC=C(O2)C=C3C(=O)N=C(S3)N)C(F)(F)F)S(=O)(=O)N,NC1=NC(=O)C(=Cc2ccc(-c3ccc(S(N)(=O)=O)c(C(F)(F)F)c3)o2)S1,-8.1
C1CCN(C1)C(=O)[C@H]([C@@H](C2=CC(=C(C=C2)O)O)O)NCCCC3=CC=C(C=C3)F,O=C([C@@H](NCCCc1ccc(F)cc1)[C@H](O)c1ccc(O)c(O)c1)N1CCCC1,-8.4
COC(=O)N1CCC(CC1)N2C3=C(C=N2)C(=NC(=N3)C4=CC=C(C=C4)N)N5CCOCC5,COC(=O)N1CCC(n2ncc3c(N4CCOCC4)nc(-c4ccc(N)cc4)nc32)CC1,-8.1
CC1CN(CCN1C(=O)C(C)OC2=C3C=CN=C(C3=C(C=C2)F)C(=O)NC)C(=O)C4=CC=CC=C4,CNC(=O)c1nccc2c(OC(C)C(=O)N3CCN(C(=O)c4ccccc4)CC3C)ccc(F)c12,-8.0
CC1=CC(=NC(=N1)N2C=CN=C2)N3CCC[C@@H]3C(=O)NCCC4=CC5=C(C=C4)OCO5,Cc1cc(N2CCC[C@@H]2C(=O)NCCc2ccc3c(c2)OCO3)nc(-n2ccnc2)n1,-8.9
CC1CN(CCN1C(=O)C(C)OC2=C(C=C(C=C2)C(=O)NC)F)C(=O)C3=CC=CC=C3,CNC(=O)c1ccc(OC(C)C(=O)N2CCN(C(=O)c3ccccc3)CC2C)c(F)c1,-8.8
C1CC(N(C1)C(=O)C2(C3=CC=CC=C3C4=CC=CC=C42)O)C(=O)NCC5CCC(CC5)N,NC1CCC(CNC(=O)C2CCCN2C(=O)C2(O)c3ccccc3-c3ccccc32)CC1,-8.5
CC1=CN=C(N=C1N2C=C(N=C2)C(=O)N[C@H](CN)C3=CC(=CC(=C3)Cl)F)NC4CCOCC4,Cc1cnc(NC2CCOCC2)nc1-n1cnc(C(=O)N[C@H](CN)c2cc(F)cc(Cl)c2)c1,-8.4
CC1CC2C3CC(C4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)COC(=O)C)O)C)O)F)C)F,CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,-8.4
CC1=CN=C(C=C1CC2=CC=C(C=C2)C3=CSC=N3)C(=O)N[C@H]4CCOC[C@@H]4O,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,-8.0
CC(N1C=C(C2=CC=CC=C21)C[C@@H](C(=O)O)N)N3C=C(C4=CC=CC=C43)C[C@@H](C(=O)O)N,CC(n1cc(C[C@H](N)C(=O)O)c2ccccc21)n1cc(C[C@H](N)C(=O)O)c2ccccc21,-8.4
COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](C4=CC5=C(C=C24)OCO5)O,COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O,-7.3
CC(=O)OC1=CC2=C(C=C1)OC(=O)C3=C2CCCN3C(=O)CN4CCN(CC4)C5=CC=CC=C5,CC(=O)Oc1ccc2oc(=O)c3c(c2c1)CCCN3C(=O)CN1CCN(c2ccccc2)CC1,-7.8
C1CCN(CC1)CCCN2C(=O)C(=NN(C2=O)C3=CC=CC(=C3)C(F)(F)F)C#N,N#Cc1nn(-c2cccc(C(F)(F)F)c2)c(=O)n(CCCN2CCCCC2)c1=O,-8.2
CC(C(=O)NC(C1CCOCC1)C(=O)N2CCCC2C3=CC4=C(N3)C(=NC=N4)C5=CC=CC=C5)NC,CNC(C)C(=O)NC(C(=O)N1CCCC1c1cc2ncnc(-c3ccccc3)c2[nH]1)C1CCOCC1,-7.7
CCOC1=C(C2=CC=CC=C2C=C1)C(=O)N[C@H]3[C@@H]4N(C3=O)C(C(S4)(C)C)C(=O)O,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2C(C(=O)O)C(C)(C)S[C@H]12,-8.2
CC1CCC2C(C(C(CC2(C13CC4=C(C=C(C(=C4O3)C(=O)O)C=O)O)C)O)O)(C)C,CC1CCC2C(C)(C)C(O)C(O)CC2(C)C12Cc1c(O)cc(C=O)c(C(=O)O)c1O2,-7.0
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCC3C2C(CN3C(=O)C)C4=CNC5=C4C=CC(=C5)F)N,CC(=O)N1CC(c2c[nH]c3cc(F)ccc23)C2C1CCN2C(=O)C(NC(=O)C(C)N)C1CCCCC1,-9.6
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCC3C2C(CN3)C4=CNC5=C4C=CC(=C5)F)N,CC(N)C(=O)NC(C(=O)N1CCC2NCC(c3c[nH]c4cc(F)ccc34)C21)C1CCCCC1,-8.7
C1CC1N(CC2=CC=C(C=C2)C(=O)NO)S(=O)(=O)C3=C(C(=C(C(=C3)F)F)F)F,O=C(NO)c1ccc(CN(C2CC2)S(=O)(=O)c2cc(F)c(F)c(F)c2F)cc1,-8.3
CC(C)(C)OC(=O)NCC(=O)N1CCCC1COC(=O)CC2=CC(=CC=C2)Cl,CC(C)(C)OC(=O)NCC(=O)N1CCCC1COC(=O)Cc1cccc(Cl)c1,-7.5
C[C@@H]1C[C@H]2[C@@H]3C[C@@H](C4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@H]1C(=O)CO)C)O)Cl)C)F,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,-7.8
CC1(C2=CC=CC=C2N=C1C3=C(NC4=C3C=C(C=C4)S(=O)(=O)N5CCC(CC5)O)O)O,CC1(O)C(c2c(O)[nH]c3ccc(S(=O)(=O)N4CCC(O)CC4)cc23)=Nc2ccccc21,-9.1
CC(C)(C)OC(=O)N1CCCCC1CNC(=O)C2=C(C(=CC(=C2)S(=O)(=O)NC)OC)OC,CNS(=O)(=O)c1cc(OC)c(OC)c(C(=O)NCC2CCCCN2C(=O)OC(C)(C)C)c1,-7.0
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCC3C2C(CN3)C4=CNC5=CC=CC=C54)NC,CNC(C)C(=O)NC(C(=O)N1CCC2NCC(c3c[nH]c4ccccc34)C21)C1CCCCC1,-8.8
C1CCC(CC1)C(=O)N2CC(CC2C(=O)NC3(CC3)C#N)S(=O)(=O)C4=CC=CC=C4Cl,N#CC1(NC(=O)C2CC(S(=O)(=O)c3ccccc3Cl)CN2C(=O)C2CCCCC2)CC1,-9.1
CC(C)(C)OC(=O)N(C)CCNC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)N)C=C1,CN(CCNc1ccc2ncc(-c3ccc(C(N)=O)cc3)n2n1)C(=O)OC(C)(C)C,-8.3
C1CN(CCN1C/C=C/C2=CC=CC=C2)C(=S)NC3=CC=C(C=C3)S(=O)(=O)N,NS(=O)(=O)c1ccc(NC(=S)N2CCN(C/C=C/c3ccccc3)CC2)cc1,-8.6
CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C=CC2=CC(=C(C=C2)F)Br,CCOC(=O)C=CC(CC1CCNC1=O)NC(=O)C=Cc1ccc(F)c(Br)c1,-9.0
C1CC(N(C1)C(=O)C2=CC=CC=C2)C(=O)NCCN3CCN(CC3)C4=CC(=CC=C4)Cl,O=C(NCCN1CCN(c2cccc(Cl)c2)CC1)C1CCCN1C(=O)c1ccccc1,-8.3
C[C@](C(=O)NC1=C2C(=CC=C1)S(=O)(=O)CC3=C(C2=O)SC=C3)(C(F)(F)F)O,C[C@](O)(C(=O)Nc1cccc2c1C(=O)c1sccc1CS2(=O)=O)C(F)(F)F,-7.9
CN1CCN(CC1)C2=C(C=CC(=C2)NS(=O)(=O)C3=CC=C(C=C3)I)OC,COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,-7.0
C1CN(CC2=C1C=CC(=C2)OCC3(CCN(CC3)C4=CC=NC=C4)C(=O)O)C(=N)N,N=C(N)N1CCc2ccc(OCC3(C(=O)O)CCN(c4ccncc4)CC3)cc2C1,-9.2
COC1=C(C=C(C=C1)NC(=O)C2=CC(=CC=C2)N3C=CC=C3)S(=O)(=O)N4CCOCC4,COc1ccc(NC(=O)c2cccc(-n3cccc3)c2)cc1S(=O)(=O)N1CCOCC1,-8.3
CN(CCC(C1=CC=CC=C1)OC2=CC=C(C=C2)C(F)(F)F)C3C(C(C(C(O3)C(=O)O)O)O)O,CN(CCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1)C1OC(C(=O)O)C(O)C(O)C1O,-8.0
CC(C)NC(=O)O[C@@H]1CC[C@@H](C1)C2=CC(=NN2)NC(=O)C3=CC(=NN3C)COC,COCc1cc(C(=O)Nc2cc([C@H]3CC[C@@H](OC(=O)NC(C)C)C3)[nH]n2)n(C)n1,-7.6
C1=CC=C(C=C1)NC2=NC=NC3=C2C=C(C=C3)NC(=O)CCSCC(C(=O)O)N,NC(CSCCC(=O)Nc1ccc2ncnc(Nc3ccccc3)c2c1)C(=O)O,-8.6
COC1=CC=CC=C1N2CCN(CC2)CCN(CC#C)C3CCC4=C(C3)SC(=N4)N,C#CCN(CCN1CCN(c2ccccc2OC)CC1)C1CCc2nc(N)sc2C1,-7.4
C[C@]1(CN(CC12CC2)C3=C(C=C4C(=C3OC)N(C=C(C4=O)C(=O)O)[C@@H]5C[C@@H]5F)F)N,COc1c(N2CC3(CC3)[C@](C)(N)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,-7.5
C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@@]4([C@]3([C@H](C[C@@]2([C@]1(C(=O)CO)OC(=O)C)C)O)F)C,CC(=O)O[C@]1(C(=O)CO)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,-7.0
C1CN(CCC1Cl)S(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC=C(O3)[N+](=O)[O-],O=C(Nc1ccc(S(=O)(=O)N2CCC(Cl)CC2)cc1)c1ccc([N+](=O)[O-])o1,-8.0
CC1=C2C(=CC(=C1N3CC(C3)NC(C)C)F)C(=O)C(=CN2C4=C(C=C(C(=N4)N)F)F)C(=O)O,Cc1c(N2CC(NC(C)C)C2)c(F)cc2c(=O)c(C(=O)O)cn(-c3nc(N)c(F)cc3F)c12,-8.7
CC1=C([C@H](C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@@H]1c1cccc([N+](=O)[O-])c1,-7.1
CC(C)C(C(=O)C)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)OCC2=CC=CC=C2,CC(=O)C(NC(=O)C1CCCN1C(=O)C(NC(=O)OCc1ccccc1)C(C)C)C(C)C,-7.5
CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)N4C5=CC=CC=C5N=C4NC,CNc1nc2ccccc2n1-c1nc(N2CCOCC2C)cc(C2(S(C)(=N)=O)CC2)n1,-9.0
CC(C(=O)NC(C1CCCCC1)C(=O)N2CCCC2C(=O)NC3=CC=CC=C3C4=NC=CC=N4)NC,CNC(C)C(=O)NC(C(=O)N1CCCC1C(=O)Nc1ccccc1-c1ncccn1)C1CCCCC1,-8.0
C[C@H]1C[C@H](OC1=O)[C@@H]2CC[C@@H]3N2CCC[C@@H]([C@@H]3[C@H](C)C(=O)C4=C(C(=C(O4)O)C)OC)O,COc1c(C(=O)[C@@H](C)[C@H]2[C@@H](O)CCCN3[C@H]2CC[C@H]3[C@@H]2C[C@H](C)C(=O)O2)oc(O)c1C,-8.1
C1C[C@H](CN(C1)C(=O)C(CO)O)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N,Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCN(C(=O)C(O)CO)C1,-8.0
CN1C(=NN=N1)C(=C2C3=C(C=C(C=C3)F)C4=C2C=CC(=C4)F)C=CC(CC(CC(=O)O)O)O,Cn1nnnc1C(C=CC(O)CC(O)CC(=O)O)=C1c2ccc(F)cc2-c2cc(F)ccc21,-9.4
CCC1=C(C(=NC(=C1C#N)S[C@H](C2=CC=CC=C2)C(=O)N)N3CCC(CC3)N)C#N,CCc1c(C#N)c(S[C@@H](C(N)=O)c2ccccc2)nc(N2CCC(N)CC2)c1C#N,-7.0
CC=C(C)C(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)OC(C)(C)C,CC=C(C)C(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)OC(C)(C)C)CC2)cc1,-7.4
CC(=O)OCC(=O)[C@@]12[C@@H](C[C@@H]3[C@@]1(C[C@@H]([C@H]4[C@H]3C[C@@H](C5=CC(=O)C=C[C@]45C)F)O)C)OC(O2)(C)C,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,-8.4
CCOC(=O)C=CC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)OCC3=CC=CC=C3,CCOC(=O)C=Cc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2)cc1,-7.4
CCOC(=O)C=CCC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)C(=O)OCC3=CC=CC=C3,CCOC(=O)C=CCc1ccc(S(=O)(=O)N2CCN(C(=O)OCc3ccccc3)CC2)cc1,-7.3
C[C@H]1CN(CCN1C(=O)C2=C(N=CC=C2)C)S(=O)(=O)C3=CC=C(C=C3)C(F)(F)F,Cc1ncccc1C(=O)N1CCN(S(=O)(=O)c2ccc(C(F)(F)F)cc2)C[C@@H]1C,-8.2
CC(=O)N1CCN(C(=O)C1(C)C)C2=C(C=CC(=C2)C3=CC(=C4N3N=CN=C4N)C(F)(F)F)C#N,CC(=O)N1CCN(c2cc(-c3cc(C(F)(F)F)c4c(N)ncnn34)ccc2C#N)C(=O)C1(C)C,-8.1
CC(C(=O)NC(C1CCCCC1)C(=O)NC2CC3CCC2N(C3)CCC4=CC=CC=C4)NC,CNC(C)C(=O)NC(C(=O)NC1CC2CCC1N(CCc1ccccc1)C2)C1CCCCC1,-7.4
CC1CN(CCN1C(=O)C(C)OC2=CN=C(C=C2OC)C(=O)NC)C3=NC=CC4=CC=CC=C43,CNC(=O)c1cc(OC)c(OC(C)C(=O)N2CCN(c3nccc4ccccc34)CC2C)cn1,-8.1
CC(=O)C1=NN2C(C1(CCCN3CCC(=O)NCC3)C4=CC=CC=C4)COC5=C2C=C(C=C5)F,CC(=O)C1=NN2c3cc(F)ccc3OCC2C1(CCCN1CCNC(=O)CC1)c1ccccc1,-8.9
C=CC(=O)NC1=CC=C(C=C1)S(=O)(=O)N2CCN(CC2)CCCC3=CC=CC=C3,C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(CCCc3ccccc3)CC2)cc1,-8.8
CC(C(=O)NC1CCCC1)N(C2CCCCC2)C(=O)CN3N=C(N=N3)C4=CC5=C(C=C4)OCO5,CC(C(=O)NC1CCCC1)N(C(=O)Cn1nnc(-c2ccc3c(c2)OCO3)n1)C1CCCCC1,-8.3
C1CCN(CC1)CCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)CC4=CC=C(C=C4)Cl,O=C(NCCN1CCCCC1)c1ccc2c(=O)n(Cc3ccc(Cl)cc3)c(=O)[nH]c2c1,-8.3
CN(C(=O)C(C(CC1=CC=CC=C1)NC(=O)C2=CC3=C(N2)C=CC(=C3)Cl)O)OC,CON(C)C(=O)C(O)C(Cc1ccccc1)NC(=O)c1cc2cc(Cl)ccc2[nH]1,-8.5
C[C@@H](C(=O)N1[C@H]2CCCC[C@@H]2C[C@H]1C(=O)O)N[C@@H](CCC3=CC=CC=C3)C(=O)O,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1[C@H](C(=O)O)C[C@H]2CCCC[C@@H]21,-8.4
C1CCN(CC1)CCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)CC4=CC=C(C=C4)F,O=C(NCCN1CCCCC1)c1ccc2c(=O)n(Cc3ccc(F)cc3)c(=O)[nH]c2c1,-8.1
C1COCC(=O)N1C2=CC(=C(C=C2)NC(=O)C3CC(CN3C(=O)NC4=CC=C(C=C4)Cl)O)F,O=C(Nc1ccc(N2CCOCC2=O)cc1F)C1CC(O)CN1C(=O)Nc1ccc(Cl)cc1,-8.2
C1CCN(CC1)CCNC(=O)C2=CC3=C(C=C2)C(=O)N(C(=O)N3)CC4=CC(=CC=C4)F,O=C(NCCN1CCCCC1)c1ccc2c(=O)n(Cc3cccc(F)c3)c(=O)[nH]c2c1,-8.1
CC1CCC2C(C(OC3C24C1CCC(O3)(OO4)C)(C(F)(F)F)OCC(CO)O)C,CC1CCC2C(C)C(OCC(O)CO)(C(F)(F)F)OC3OC4(C)CCC1C32OO4,-8.1
C1CN(CCN1CCCOC2=CC=C(C=C2)CN3CCOCC3)C4=CC=CC5=C4OC(=O)N5,O=c1[nH]c2cccc(N3CCN(CCCOc4ccc(CN5CCOCC5)cc4)CC3)c2o1,-8.2
CC1CN2C(=C(C=N2)C3CCN(CC3)S(=O)(=O)C)CN1C4=CC(=NC5=C4C=CN5)Cl,CC1Cn2ncc(C3CCN(S(C)(=O)=O)CC3)c2CN1c1cc(Cl)nc2[nH]ccc12,-10.0
CC(=O)C1=CC(=C(C=C1)N2CCN(CC2)C(=O)C3=C(C=CC(=C3)[N+](=O)[O-])N4CCOCC4)F,CC(=O)c1ccc(N2CCN(C(=O)c3cc([N+](=O)[O-])ccc3N3CCOCC3)CC2)c(F)c1,-8.6
COC1=CC=C(C=C1)C(C2=CC=C(C=C2)OC)NC(=O)C3=CN=C(NC3=O)C4=NN=CC=C4,COc1ccc(C(NC(=O)c2cnc(-c3cccnn3)[nH]c2=O)c2ccc(OC)cc2)cc1,-8.1
C1CC1C(=O)N2CC(C2)NC(=O)C3=CN=C(C4=C3C=CC(=N4)C5=CC(=CC=C5)F)N,Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,-8.2
CC1=C(C=CC2=C1COC2=O)C(CN3CCN(CC3)CC(C4=C(C5=C(C=C4)C(=O)OC5)C)O)O,Cc1c(C(O)CN2CCN(CC(O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,-9.9
COC1=C2C(=CC(=C1N3C[C@H](C4(C3)CC4)N)F)C(=O)C(=CN2[C@@H]5C[C@@H]5F)C(=O)O,COc1c(N2C[C@@H](N)C3(CC3)C2)c(F)cc2c(=O)c(C(=O)O)cn([C@@H]3C[C@@H]3F)c12,-7.6
CC(COC1=CC=C(C=C1)C#N)(C(=O)NC2=CC(=C(C=C2)C#N)I)O,CC(O)(COc1ccc(C#N)cc1)C(=O)Nc1ccc(C#N)c(I)c1,-7.5
CN(C)CCOC1=C(C=CC(=C1)C2=CNN=C2)NC(=O)C3COC4=CC=CC=C4O3,CN(C)CCOc1cc(-c2cn[nH]c2)ccc1NC(=O)C1COc2ccccc2O1,-8.1
CN(CC1=CC=C(C=C1)S(=O)(=O)N2CCOCC2)C3=C4C=CC=C5C4=C(C=C3)N=C5N,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=N2,-8.0
CC(C)(C1CNCC1NC2=NC(=NC3=CC(=C(C=C32)OC)OC)C4=C(C=CC(=C4)F)O)O,COc1cc2nc(-c3cc(F)ccc3O)nc(NC3CNCC3C(C)(C)O)c2cc1OC,-8.1
CCCN1C=C(C2=C1N=C(NC2=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCN(CC4)CC)OCC)C,CCCn1cc(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(CC)CC4)ccc3OCC)nc21,-7.9
C1CN(CCN1C2=NC=NC3=C2N=CN3CCO)C(C4=CC=CC=C4)C5=CC=CC=C5,OCCn1cnc2c(N3CCN(C(c4ccccc4)c4ccccc4)CC3)ncnc21,-7.3
CC1CC2=CC(=C(C=C2C(=NN1C(=O)NC)C3=CC=C(C=C3)N4CCN(CC4)C)OC)OC,CNC(=O)N1N=C(c2ccc(N3CCN(C)CC3)cc2)c2cc(OC)c(OC)cc2CC1C,-7.2
CC(C(=O)NC1CCCC2CCC(N2C1=O)C(=O)NC(C3=CC=CC=C3)C4=CC=CC=C4)N,CC(N)C(=O)NC1CCCC2CCC(C(=O)NC(c3ccccc3)c3ccccc3)N2C1=O,-9.2
CS(=O)(=O)CC(C(=O)NC1(CC1)C#N)NC(C2=CC=C(C=C2)Br)C(F)(F)F,CS(=O)(=O)CC(NC(c1ccc(Br)cc1)C(F)(F)F)C(=O)NC1(C#N)CC1,-7.4
CC1=CC(=CN=C1C2=CC(=NC=C2)F)CC(=O)NC3=NC=C(C=C3)N4CCN(CC4)C(=O)C,CC(=O)N1CCN(c2ccc(NC(=O)Cc3cnc(-c4ccnc(F)c4)c(C)c3)nc2)CC1,-8.5
C[C@H]1[C@H](C2(CCN(CC2)C3=CN=C(C(=N3)N)SC4=C(C(=NC=C4)N)Cl)CO1)N,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N,-7.4
CC1=CC(=NO1)C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC3CCCCC3,Cc1cc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)no1,-9.0
